month,Pop,PfPR U5,year,Run_Number,Habitat_Multiplier,admin_name
5,1018.7,0.0,2015,4,0.025118864315095794,DD
6,1016.633333333,0.0,2015,4,0.025118864315095794,DD
7,1015.166666667,0.0,2015,4,0.025118864315095794,DD
8,1012.2,0.0,2015,4,0.025118864315095794,DD
9,1008.633333333,0.0,2015,4,0.025118864315095794,DD
10,1013.7,0.0,2015,4,0.025118864315095794,DD
11,1018.0,0.0,2015,4,0.025118864315095794,DD
12,1022.733333333,0.0,2015,4,0.025118864315095794,DD
1,1017.1,0.0,2016,4,0.025118864315095794,DD
2,1025.466666667,0.0,2016,4,0.025118864315095794,DD
3,1031.5,0.0,2016,4,0.025118864315095794,DD
4,1034.6,0.0,2016,4,0.025118864315095794,DD
5,1040.233333333,0.0,2016,4,0.025118864315095794,DD
6,1036.4,0.0,2016,4,0.025118864315095794,DD
7,1033.233333333,0.0,2016,4,0.025118864315095794,DD
8,1026.066666667,0.0,2016,4,0.025118864315095794,DD
9,1026.266666667,0.0,2016,4,0.025118864315095794,DD
10,1021.466666667,0.0,2016,4,0.025118864315095794,DD
11,1020.866666667,0.0,2016,4,0.025118864315095794,DD
12,1021.233333333,0.0,2016,4,0.025118864315095794,DD
1,1019.566666667,0.0,2017,4,0.025118864315095794,DD
2,1017.733333333,0.0,2017,4,0.025118864315095794,DD
3,1016.466666667,0.0,2017,4,0.025118864315095794,DD
4,1007.433333333,0.0,2017,4,0.025118864315095794,DD
5,1002.033333333,0.0,2017,4,0.025118864315095794,DD
6,1007.966666667,0.0,2017,4,0.025118864315095794,DD
7,1009.0,0.0,2017,4,0.025118864315095794,DD
8,1003.9,0.0,2017,4,0.025118864315095794,DD
9,995.4666666667,0.0,2017,4,0.025118864315095794,DD
10,997.1333333333,0.0,2017,4,0.025118864315095794,DD
11,986.3333333333,0.0,2017,4,0.025118864315095794,DD
12,986.5333333333,0.0,2017,4,0.025118864315095794,DD
1,975.3,0.4460849653098,2010,4,6.30957344480193,CC
2,976.6,0.4442282749676,2010,4,6.30957344480193,CC
3,970.5,0.4895414734673,2010,4,6.30957344480193,CC
4,967.9,0.5035644178118,2010,4,6.30957344480193,CC
5,975.1666666667,0.4728080669971,2010,4,6.30957344480193,CC
6,975.6666666667,0.4893747864708,2010,4,6.30957344480193,CC
7,970.7,0.6965420143539,2010,4,6.30957344480193,CC
8,962.2333333333,0.7154536321751,2010,4,6.30957344480193,CC
9,955.7,0.651389906177,2010,4,6.30957344480193,CC
10,955.1333333333,0.6140154952188,2010,4,6.30957344480193,CC
11,962.6333333333,0.5770629176911,2010,4,6.30957344480193,CC
12,959.5333333333,0.4878065726395,2010,4,6.30957344480193,CC
1,960.4333333333,0.4169992711623,2011,4,6.30957344480193,CC
2,967.5333333333,0.4366774615862,2011,4,6.30957344480193,CC
3,969.2333333333,0.484231523197,2011,4,6.30957344480193,CC
4,973.5333333333,0.5402314592892,2011,4,6.30957344480193,CC
5,975.2666666667,0.5153804087771,2011,4,6.30957344480193,CC
6,975.4666666667,0.5367345544013,2011,4,6.30957344480193,CC
7,973.8333333333,0.7185692281362,2011,4,6.30957344480193,CC
8,970.7,0.7092819614711,2011,4,6.30957344480193,CC
9,972.5,0.658440445587,2011,4,6.30957344480193,CC
10,962.6333333333,0.6265452404862,2011,4,6.30957344480193,CC
11,962.0666666667,0.5801746240732,2011,4,6.30957344480193,CC
12,969.4,0.5001031565917,2011,4,6.30957344480193,CC
1,978.5333333333,0.4304741790435,2012,4,6.30957344480193,CC
2,986.6,0.4486789647949,2012,4,6.30957344480193,CC
3,994.1666666667,0.5482984073764,2012,4,6.30957344480193,CC
4,988.1,0.5865465708599,2012,4,6.30957344480193,CC
5,980.1666666667,0.5399421867029,2012,4,6.30957344480193,CC
6,973.9666666667,0.5280468188507,2012,4,6.30957344480193,CC
7,976.4333333333,0.7232785989827,2012,4,6.30957344480193,CC
8,975.2333333333,0.7238267764979,2012,4,6.30957344480193,CC
9,987.3,0.6853708768021,2012,4,6.30957344480193,CC
10,989.9333333333,0.6194019799313,2012,4,6.30957344480193,CC
11,996.3,0.5675332061963,2012,4,6.30957344480193,CC
12,994.6666666667,0.5156501340483,2012,4,6.30957344480193,CC
1,997.2333333333,0.4388809038339,2013,4,6.30957344480193,CC
2,1003.866666667,0.481305618276,2013,4,6.30957344480193,CC
3,1005.3,0.5249510925429,2013,4,6.30957344480193,CC
4,1008.633333333,0.5433424766185,2013,4,6.30957344480193,CC
5,1002.266666667,0.5035586005055,2013,4,6.30957344480193,CC
6,996.6,0.5122081744598,2013,4,6.30957344480193,CC
7,1001.9,0.7036630402236,2013,4,6.30957344480193,CC
8,1004.166666667,0.7183070539419,2013,4,6.30957344480193,CC
9,1003.6,0.6603560515478,2013,4,6.30957344480193,CC
10,1001.9,0.6242139934125,2013,4,6.30957344480193,CC
11,999.5,0.5867933966983,2013,4,6.30957344480193,CC
12,998.2666666667,0.5034392947776,2013,4,6.30957344480193,CC
1,993.9666666667,0.416211140548,2014,4,6.30957344480193,CC
2,987.2666666667,0.4539469241677,2014,4,6.30957344480193,CC
3,984.7333333333,0.5259291855663,2014,4,6.30957344480193,CC
4,985.3666666667,0.5538039985116,2014,4,6.30957344480193,CC
5,986.0666666667,0.5058819552431,2014,4,6.30957344480193,CC
6,978.3333333333,0.5180579216354,2014,4,6.30957344480193,CC
7,977.8666666667,0.69177802018,2014,4,6.30957344480193,CC
8,980.1,0.7111859334082,2014,4,6.30957344480193,CC
9,984.7333333333,0.6569291178661,2014,4,6.30957344480193,CC
10,988.3333333333,0.6020910623946,2014,4,6.30957344480193,CC
11,993.3333333333,0.5635906040268,2014,4,6.30957344480193,CC
12,996.2666666667,0.4968883832976,2014,4,6.30957344480193,CC
1,1000.5,0.4262202232217,2015,4,6.30957344480193,CC
2,1002.0,0.3829341317365,2015,4,6.30957344480193,CC
3,1007.866666667,0.4077258896679,2015,4,6.30957344480193,CC
4,1012.233333333,0.4272730266408,2015,4,6.30957344480193,CC
5,1016.4,0.4057457693821,2015,4,6.30957344480193,CC
6,1014.633333333,0.4318144485693,2015,4,6.30957344480193,CC
7,1011.666666667,0.6130807248764,2015,4,6.30957344480193,CC
8,1009.1,0.6409341657583,2015,4,6.30957344480193,CC
9,1009.666666667,0.6467481016837,2015,4,6.30957344480193,CC
10,1003.766666667,0.6109321555474,2015,4,6.30957344480193,CC
11,1004.9,0.547815703055,2015,4,6.30957344480193,CC
12,999.6,0.4434440442844,2015,4,6.30957344480193,CC
1,995.7,0.360182116434,2016,4,6.30957344480193,CC
2,996.3666666667,0.3516777625372,2016,4,6.30957344480193,CC
3,1004.033333333,0.43892965041,2016,4,6.30957344480193,CC
4,1013.3,0.4531728017369,2016,4,6.30957344480193,CC
5,1009.033333333,0.4125730897559,2016,4,6.30957344480193,CC
6,1005.3,0.4524022679797,2016,4,6.30957344480193,CC
7,1006.7,0.6408065958081,2016,4,6.30957344480193,CC
8,1008.933333333,0.6719968283336,2016,4,6.30957344480193,CC
9,1009.5,0.6169390787519,2016,4,6.30957344480193,CC
10,1008.3,0.5720519686601,2016,4,6.30957344480193,CC
11,1003.833333333,0.5220986219492,2016,4,6.30957344480193,CC
12,1001.3,0.4411598255601,2016,4,6.30957344480193,CC
1,1002.166666667,0.3450856477632,2017,4,6.30957344480193,CC
2,1002.1,0.3678940890796,2017,4,6.30957344480193,CC
3,998.3333333333,0.4382971619366,2017,4,6.30957344480193,CC
4,995.9666666667,0.4522574383346,2017,4,6.30957344480193,CC
5,998.3333333333,0.4230383973289,2017,4,6.30957344480193,CC
6,996.1,0.4481143124854,2017,4,6.30957344480193,CC
7,997.9666666667,0.5959450883463,2017,4,6.30957344480193,CC
8,999.2333333333,0.6350868999566,2017,4,6.30957344480193,CC
9,1009.533333333,0.6077395496269,2017,4,6.30957344480193,CC
10,1009.733333333,0.5708767991549,2017,4,6.30957344480193,CC
11,999.1,0.5295766189571,2017,4,6.30957344480193,CC
12,993.7666666667,0.4294435313454,2017,4,6.30957344480193,CC
1,1015.3,0.2479398535737,2010,4,1.5848931924611125,CC
2,1014.0,0.1947731755424,2010,4,1.5848931924611125,CC
3,1013.466666667,0.1907643731088,2010,4,1.5848931924611125,CC
4,1010.733333333,0.1998878701933,2010,4,1.5848931924611125,CC
5,1008.666666667,0.1682088565763,2010,4,1.5848931924611125,CC
6,1007.433333333,0.1502828971313,2010,4,1.5848931924611125,CC
7,1004.733333333,0.2476610709309,2010,4,1.5848931924611125,CC
8,994.4666666667,0.328584836093,2010,4,1.5848931924611125,CC
9,991.3666666667,0.4453784338119,2010,4,1.5848931924611125,CC
10,986.4666666667,0.5387578563222,2010,4,1.5848931924611125,CC
11,985.3333333333,0.4788227334235,2010,4,1.5848931924611125,CC
12,993.4,0.3673914502382,2010,4,1.5848931924611125,CC
1,1002.266666667,0.2293800718372,2011,4,1.5848931924611125,CC
2,1011.133333333,0.2019516054592,2011,4,1.5848931924611125,CC
3,1005.4,0.1992573436775,2011,4,1.5848931924611125,CC
4,1005.833333333,0.2222038111019,2011,4,1.5848931924611125,CC
5,1013.933333333,0.210500361628,2011,4,1.5848931924611125,CC
6,1019.766666667,0.1901415356454,2011,4,1.5848931924611125,CC
7,1016.966666667,0.3160378904586,2011,4,1.5848931924611125,CC
8,1017.666666667,0.4233868326236,2011,4,1.5848931924611125,CC
9,1016.133333333,0.5451384332765,2011,4,1.5848931924611125,CC
10,1011.466666667,0.5992947534933,2011,4,1.5848931924611125,CC
11,1011.066666667,0.5181986021364,2011,4,1.5848931924611125,CC
12,1011.466666667,0.3812285789612,2011,4,1.5848931924611125,CC
1,1012.2,0.2426068629388,2012,4,1.5848931924611125,CC
2,1016.666666667,0.2077704918033,2012,4,1.5848931924611125,CC
3,1018.533333333,0.2192040843042,2012,4,1.5848931924611125,CC
4,1024.6,0.2216474721843,2012,4,1.5848931924611125,CC
5,1025.5,0.2092312692995,2012,4,1.5848931924611125,CC
6,1027.566666667,0.2177312096539,2012,4,1.5848931924611125,CC
7,1030.666666667,0.3682406209573,2012,4,1.5848931924611125,CC
8,1031.766666667,0.4648337802475,2012,4,1.5848931924611125,CC
9,1029.266666667,0.567167562666,2012,4,1.5848931924611125,CC
10,1028.666666667,0.5972780298121,2012,4,1.5848931924611125,CC
11,1024.3,0.5127404080836,2012,4,1.5848931924611125,CC
12,1017.766666667,0.3725804866865,2012,4,1.5848931924611125,CC
1,1014.2,0.2499507000592,2013,4,1.5848931924611125,CC
2,1017.6,0.2230411425577,2013,4,1.5848931924611125,CC
3,1017.3,0.2299551099315,2013,4,1.5848931924611125,CC
4,1011.766666667,0.2279840542945,2013,4,1.5848931924611125,CC
5,1001.766666667,0.2157854457126,2013,4,1.5848931924611125,CC
6,1006.9,0.203297248982,2013,4,1.5848931924611125,CC
7,1020.6,0.3640995492847,2013,4,1.5848931924611125,CC
8,1024.4,0.4927437199011,2013,4,1.5848931924611125,CC
9,1023.8,0.5974148596731,2013,4,1.5848931924611125,CC
10,1022.066666667,0.5953949514056,2013,4,1.5848931924611125,CC
11,1016.6,0.4984917043741,2013,4,1.5848931924611125,CC
12,1021.2,0.3465857161509,2013,4,1.5848931924611125,CC
1,1013.966666667,0.2270620335974,2014,4,1.5848931924611125,CC
2,1009.766666667,0.2095203512363,2014,4,1.5848931924611125,CC
3,1014.133333333,0.2040165658691,2014,4,1.5848931924611125,CC
4,1016.466666667,0.2060077392274,2014,4,1.5848931924611125,CC
5,1017.933333333,0.1763376776475,2014,4,1.5848931924611125,CC
6,1024.466666667,0.2033903819874,2014,4,1.5848931924611125,CC
7,1024.7,0.3344393481019,2014,4,1.5848931924611125,CC
8,1033.433333333,0.4447311550495,2014,4,1.5848931924611125,CC
9,1037.733333333,0.5567261981241,2014,4,1.5848931924611125,CC
10,1034.933333333,0.6057072919351,2014,4,1.5848931924611125,CC
11,1036.133333333,0.5201068073607,2014,4,1.5848931924611125,CC
12,1036.266666667,0.3697246525991,2014,4,1.5848931924611125,CC
1,1033.566666667,0.2215306221176,2015,4,1.5848931924611125,CC
2,1034.1,0.1833800728492,2015,4,1.5848931924611125,CC
3,1031.166666667,0.1650234362373,2015,4,1.5848931924611125,CC
4,1026.9,0.1496737754406,2015,4,1.5848931924611125,CC
5,1029.333333333,0.1263601036269,2015,4,1.5848931924611125,CC
6,1030.6,0.134452422537,2015,4,1.5848931924611125,CC
7,1032.466666667,0.2297087880158,2015,4,1.5848931924611125,CC
8,1031.566666667,0.2667786861408,2015,4,1.5848931924611125,CC
9,1029.066666667,0.3488274164291,2015,4,1.5848931924611125,CC
10,1030.466666667,0.4276379633823,2015,4,1.5848931924611125,CC
11,1030.566666667,0.395769317851,2015,4,1.5848931924611125,CC
12,1026.633333333,0.3036786908666,2015,4,1.5848931924611125,CC
1,1021.5,0.1969326154348,2016,4,1.5848931924611125,CC
2,1014.0,0.1648257725181,2016,4,1.5848931924611125,CC
3,1010.066666667,0.1552042769454,2016,4,1.5848931924611125,CC
4,1007.0,0.1493545183714,2016,4,1.5848931924611125,CC
5,1005.333333333,0.1338527851459,2016,4,1.5848931924611125,CC
6,1010.0,0.1362706270627,2016,4,1.5848931924611125,CC
7,1014.266666667,0.2432299198107,2016,4,1.5848931924611125,CC
8,1006.1,0.3105390451579,2016,4,1.5848931924611125,CC
9,992.9,0.4071574848088,2016,4,1.5848931924611125,CC
10,984.3,0.5049612245589,2016,4,1.5848931924611125,CC
11,985.3666666667,0.4610804776564,2016,4,1.5848931924611125,CC
12,987.0,0.3500168861871,2016,4,1.5848931924611125,CC
1,979.6666666667,0.2148349778836,2017,4,1.5848931924611125,CC
2,975.8,0.1796816287491,2017,4,1.5848931924611125,CC
3,977.8333333333,0.16833134481,2017,4,1.5848931924611125,CC
4,978.9,0.164708686621,2017,4,1.5848931924611125,CC
5,972.0333333333,0.1409416686671,2017,4,1.5848931924611125,CC
6,975.0666666667,0.1486735949679,2017,4,1.5848931924611125,CC
7,976.6333333333,0.2617836786238,2017,4,1.5848931924611125,CC
8,974.2333333333,0.3422520272351,2017,4,1.5848931924611125,CC
9,972.2,0.422169649592,2017,4,1.5848931924611125,CC
10,965.0666666667,0.4949226305609,2017,4,1.5848931924611125,CC
11,962.4666666667,0.426577543811,2017,4,1.5848931924611125,CC
12,960.9333333333,0.2941584570556,2017,4,1.5848931924611125,CC
1,1001.833333333,0.1191149559142,2010,4,0.39810717055349715,CC
2,1008.666666667,0.0871777924653,2010,4,0.39810717055349715,CC
3,1011.033333333,0.07101645181497,2010,4,0.39810717055349715,CC
4,1012.733333333,0.05934434862748,2010,4,0.39810717055349715,CC
5,1021.166666667,0.04534029704586,2010,4,0.39810717055349715,CC
6,1020.033333333,0.04362602529329,2010,4,0.39810717055349715,CC
7,1024.866666667,0.05516164704352,2010,4,0.39810717055349715,CC
8,1027.266666667,0.06295022389513,2010,4,0.39810717055349715,CC
9,1022.7,0.09396695022978,2010,4,0.39810717055349715,CC
10,1024.033333333,0.1368445037596,2010,4,0.39810717055349715,CC
11,1026.733333333,0.1273293941952,2010,4,0.39810717055349715,CC
12,1020.366666667,0.09427983404658,2010,4,0.39810717055349715,CC
1,1019.233333333,0.06132060045132,2011,4,0.39810717055349715,CC
2,1019.733333333,0.05305308577406,2011,4,0.39810717055349715,CC
3,1002.566666667,0.05256508295375,2011,4,0.39810717055349715,CC
4,1000.233333333,0.05032159162862,2011,4,0.39810717055349715,CC
5,995.8666666667,0.04070156647476,2011,4,0.39810717055349715,CC
6,999.7333333333,0.03754334489197,2011,4,0.39810717055349715,CC
7,1007.733333333,0.05851415718444,2011,4,0.39810717055349715,CC
8,1010.2,0.07589256252887,2011,4,0.39810717055349715,CC
9,1015.6,0.1181239333071,2011,4,0.39810717055349715,CC
10,1020.0,0.1622222222222,2011,4,0.39810717055349715,CC
11,1022.333333333,0.1790022823606,2011,4,0.39810717055349715,CC
12,1022.433333333,0.1294297916735,2011,4,0.39810717055349715,CC
1,1014.333333333,0.09424909628656,2012,4,0.39810717055349715,CC
2,1014.766666667,0.08763919456033,2012,4,0.39810717055349715,CC
3,1020.233333333,0.07802136766099,2012,4,0.39810717055349715,CC
4,1016.033333333,0.07653948361274,2012,4,0.39810717055349715,CC
5,1026.233333333,0.05515314905642,2012,4,0.39810717055349715,CC
6,1034.433333333,0.05745496729288,2012,4,0.39810717055349715,CC
7,1034.9,0.09472734885818,2012,4,0.39810717055349715,CC
8,1025.833333333,0.1344272948822,2012,4,0.39810717055349715,CC
9,1022.733333333,0.1842448341047,2012,4,0.39810717055349715,CC
10,1024.233333333,0.2430110326423,2012,4,0.39810717055349715,CC
11,1023.066666667,0.2296689691125,2012,4,0.39810717055349715,CC
12,1018.3,0.1853415823759,2012,4,0.39810717055349715,CC
1,1019.233333333,0.1288550217484,2013,4,0.39810717055349715,CC
2,1015.866666667,0.1060834755217,2013,4,0.39810717055349715,CC
3,1007.166666667,0.08492470627172,2013,4,0.39810717055349715,CC
4,1010.2,0.08183198046591,2013,4,0.39810717055349715,CC
5,1006.066666667,0.06633092571731,2013,4,0.39810717055349715,CC
6,992.5,0.05659109991604,2013,4,0.39810717055349715,CC
7,983.5,0.09916963226572,2013,4,0.39810717055349715,CC
8,980.4333333333,0.1205249379526,2013,4,0.39810717055349715,CC
9,968.5333333333,0.1871558370044,2013,4,0.39810717055349715,CC
10,966.6333333333,0.2346632642505,2013,4,0.39810717055349715,CC
11,962.4333333333,0.2204828040037,2013,4,0.39810717055349715,CC
12,961.3,0.1640833593398,2013,4,0.39810717055349715,CC
1,950.3666666667,0.09757637403108,2014,4,0.39810717055349715,CC
2,954.6,0.07483064459809,2014,4,0.39810717055349715,CC
3,959.3,0.06998158379374,2014,4,0.39810717055349715,CC
4,960.7666666667,0.06647469035146,2014,4,0.39810717055349715,CC
5,967.8,0.05758765585176,2014,4,0.39810717055349715,CC
6,974.7333333333,0.06863415635045,2014,4,0.39810717055349715,CC
7,974.3333333333,0.1094423537462,2014,4,0.39810717055349715,CC
8,978.3,0.1346553545266,2014,4,0.39810717055349715,CC
9,984.5,0.1663450143897,2014,4,0.39810717055349715,CC
10,982.6333333333,0.2244648732996,2014,4,0.39810717055349715,CC
11,984.0666666667,0.2245444075605,2014,4,0.39810717055349715,CC
12,978.8,0.1752826590383,2014,4,0.39810717055349715,CC
1,959.9666666667,0.1117399909719,2015,4,0.39810717055349715,CC
2,955.4666666667,0.08243790120011,2015,4,0.39810717055349715,CC
3,965.8666666667,0.06063638873551,2015,4,0.39810717055349715,CC
4,965.3666666667,0.04671800006906,2015,4,0.39810717055349715,CC
5,957.4,0.0410486734907,2015,4,0.39810717055349715,CC
6,958.9,0.04442590468245,2015,4,0.39810717055349715,CC
7,966.1,0.05102991408757,2015,4,0.39810717055349715,CC
8,973.5,0.05659989727786,2015,4,0.39810717055349715,CC
9,969.6333333333,0.06748255354258,2015,4,0.39810717055349715,CC
10,965.4333333333,0.09277353865276,2015,4,0.39810717055349715,CC
11,961.5333333333,0.08191777022811,2015,4,0.39810717055349715,CC
12,969.4,0.06712055567017,2015,4,0.39810717055349715,CC
1,974.0,0.04907597535934,2016,4,0.39810717055349715,CC
2,979.0,0.04133469526728,2016,4,0.39810717055349715,CC
3,981.4666666667,0.03501562287733,2016,4,0.39810717055349715,CC
4,977.3,0.02547835874348,2016,4,0.39810717055349715,CC
5,975.3666666667,0.0197190800041,2016,4,0.39810717055349715,CC
6,963.4666666667,0.01266260725159,2016,4,0.39810717055349715,CC
7,954.0333333333,0.02078893120436,2016,4,0.39810717055349715,CC
8,949.3666666667,0.02903690179418,2016,4,0.39810717055349715,CC
9,947.9333333333,0.04940572473451,2016,4,0.39810717055349715,CC
10,955.8666666667,0.07577765378714,2016,4,0.39810717055349715,CC
11,960.9666666667,0.07319019043324,2016,4,0.39810717055349715,CC
12,965.9333333333,0.05404099661812,2016,4,0.39810717055349715,CC
1,960.1666666667,0.03707689637216,2017,4,0.39810717055349715,CC
2,953.9,0.0340357130377,2017,4,0.39810717055349715,CC
3,945.4333333333,0.02887564785107,2017,4,0.39810717055349715,CC
4,943.5333333333,0.02677877481806,2017,4,0.39810717055349715,CC
5,943.1666666667,0.0188372503976,2017,4,0.39810717055349715,CC
6,941.4333333333,0.01582693056687,2017,4,0.39810717055349715,CC
7,935.6333333333,0.02875057893049,2017,4,0.39810717055349715,CC
8,932.1,0.03754961913958,2017,4,0.39810717055349715,CC
9,937.2666666667,0.07507646347535,2017,4,0.39810717055349715,CC
10,938.3666666667,0.09726119853646,2017,4,0.39810717055349715,CC
11,935.9333333333,0.09737160766436,2017,4,0.39810717055349715,CC
12,935.8333333333,0.07725734639359,2017,4,0.39810717055349715,CC
1,982.3,0.6092503987241,2010,4,25.118864315095795,CC
2,985.0,0.6161082910321,2010,4,25.118864315095795,CC
3,986.7333333333,0.6617796094858,2010,4,25.118864315095795,CC
4,982.8333333333,0.6596574529422,2010,4,25.118864315095795,CC
5,980.2333333333,0.6183561737001,2010,4,25.118864315095795,CC
6,982.5666666667,0.6504393255759,2010,4,25.118864315095795,CC
7,979.6333333333,0.725033175678,2010,4,25.118864315095795,CC
8,978.6666666667,0.691961852861,2010,4,25.118864315095795,CC
9,975.2666666667,0.6564016679199,2010,4,25.118864315095795,CC
10,977.8333333333,0.66364411113,2010,4,25.118864315095795,CC
11,976.4,0.6557763211798,2010,4,25.118864315095795,CC
12,983.3666666667,0.6204874411037,2010,4,25.118864315095795,CC
1,979.0333333333,0.57461441558,2011,4,25.118864315095795,CC
2,974.4666666667,0.6455497024013,2011,4,25.118864315095795,CC
3,978.8666666667,0.6980862221617,2011,4,25.118864315095795,CC
4,977.2,0.6732159912676,2011,4,25.118864315095795,CC
5,975.5333333333,0.6241372240826,2011,4,25.118864315095795,CC
6,979.1333333333,0.6530605297202,2011,4,25.118864315095795,CC
7,979.8,0.7290603524529,2011,4,25.118864315095795,CC
8,973.8666666667,0.7138554216867,2011,4,25.118864315095795,CC
9,973.6666666667,0.6540910647039,2011,4,25.118864315095795,CC
10,975.0,0.6524444444444,2011,4,25.118864315095795,CC
11,977.9,0.6638715615094,2011,4,25.118864315095795,CC
12,970.3333333333,0.6267949158365,2011,4,25.118864315095795,CC
1,972.9666666667,0.6005344479085,2012,4,25.118864315095795,CC
2,979.2333333333,0.6475814412636,2012,4,25.118864315095795,CC
3,982.4,0.7060260586319,2012,4,25.118864315095795,CC
4,982.1333333333,0.6903339668748,2012,4,25.118864315095795,CC
5,991.2333333333,0.6205400679288,2012,4,25.118864315095795,CC
6,993.1666666667,0.6420875985904,2012,4,25.118864315095795,CC
7,991.8333333333,0.7402453369182,2012,4,25.118864315095795,CC
8,993.3,0.701063794087,2012,4,25.118864315095795,CC
9,987.0,0.6569402228977,2012,4,25.118864315095795,CC
10,990.0666666667,0.655242071241,2012,4,25.118864315095795,CC
11,991.0,0.662663975782,2012,4,25.118864315095795,CC
12,990.1,0.6289600377066,2012,4,25.118864315095795,CC
1,991.9333333333,0.6025270515492,2013,4,25.118864315095795,CC
2,987.2666666667,0.6516645283274,2013,4,25.118864315095795,CC
3,986.0666666667,0.6769995267392,2013,4,25.118864315095795,CC
4,990.8666666667,0.6584471506425,2013,4,25.118864315095795,CC
5,986.6333333333,0.6227913105172,2013,4,25.118864315095795,CC
6,990.9,0.6469875870421,2013,4,25.118864315095795,CC
7,1004.666666667,0.7262110152621,2013,4,25.118864315095795,CC
8,1003.966666667,0.6826587868123,2013,4,25.118864315095795,CC
9,1001.6,0.6508919062833,2013,4,25.118864315095795,CC
10,1001.8,0.6689292606641,2013,4,25.118864315095795,CC
11,1000.766666667,0.6499683575925,2013,4,25.118864315095795,CC
12,1003.866666667,0.6338491167486,2013,4,25.118864315095795,CC
1,1007.533333333,0.5955137960696,2014,4,25.118864315095795,CC
2,1008.5,0.6418773756404,2014,4,25.118864315095795,CC
3,1001.933333333,0.6938585401557,2014,4,25.118864315095795,CC
4,995.9666666667,0.6658188025034,2014,4,25.118864315095795,CC
5,992.2,0.6013908486192,2014,4,25.118864315095795,CC
6,997.6333333333,0.6396805773664,2014,4,25.118864315095795,CC
7,991.5,0.7024037653387,2014,4,25.118864315095795,CC
8,985.0333333333,0.6817366586579,2014,4,25.118864315095795,CC
9,977.4333333333,0.6504450431402,2014,4,25.118864315095795,CC
10,980.1666666667,0.6361163067506,2014,4,25.118864315095795,CC
11,977.1,0.6438099136902,2014,4,25.118864315095795,CC
12,977.6666666667,0.5947153085578,2014,4,25.118864315095795,CC
1,989.9,0.5760851264437,2015,4,25.118864315095795,CC
2,987.1,0.5770100969169,2015,4,25.118864315095795,CC
3,983.6,0.610885183679,2015,4,25.118864315095795,CC
4,990.0666666667,0.6319439768366,2015,4,25.118864315095795,CC
5,994.9,0.5898750293162,2015,4,25.118864315095795,CC
6,992.3,0.613020255971,2015,4,25.118864315095795,CC
7,987.0666666667,0.7058962582737,2015,4,25.118864315095795,CC
8,987.7,0.6754412608417,2015,4,25.118864315095795,CC
9,986.2333333333,0.6212187785176,2015,4,25.118864315095795,CC
10,993.9333333333,0.6311623851365,2015,4,25.118864315095795,CC
11,992.5666666667,0.6237700238439,2015,4,25.118864315095795,CC
12,986.9333333333,0.5851121318563,2015,4,25.118864315095795,CC
1,989.2666666667,0.5237549700115,2016,4,25.118864315095795,CC
2,992.1,0.5844168934583,2016,4,25.118864315095795,CC
3,996.0,0.6444109772423,2016,4,25.118864315095795,CC
4,998.9666666667,0.6362574660482,2016,4,25.118864315095795,CC
5,1001.4,0.573996405033,2016,4,25.118864315095795,CC
6,996.9333333333,0.600207302394,2016,4,25.118864315095795,CC
7,995.3,0.6755752034562,2016,4,25.118864315095795,CC
8,995.3,0.663953916742,2016,4,25.118864315095795,CC
9,995.9666666667,0.6200341376887,2016,4,25.118864315095795,CC
10,993.9333333333,0.6233147763096,2016,4,25.118864315095795,CC
11,988.2,0.5956284153005,2016,4,25.118864315095795,CC
12,988.7,0.5666363237922,2016,4,25.118864315095795,CC
1,981.8,0.5228831398112,2017,4,25.118864315095795,CC
2,981.0333333333,0.5764669905882,2017,4,25.118864315095795,CC
3,984.2666666667,0.6222229748036,2017,4,25.118864315095795,CC
4,986.6,0.6054463139401,2017,4,25.118864315095795,CC
5,985.0,0.5548223350254,2017,4,25.118864315095795,CC
6,983.1,0.5901400332282,2017,4,25.118864315095795,CC
7,979.2333333333,0.6613677366647,2017,4,25.118864315095795,CC
8,981.4666666667,0.6299076212471,2017,4,25.118864315095795,CC
9,986.4,0.6041497702082,2017,4,25.118864315095795,CC
10,981.3666666667,0.5942053598723,2017,4,25.118864315095795,CC
11,980.8,0.5883632408918,2017,4,25.118864315095795,CC
12,983.7666666667,0.5335953647545,2017,4,25.118864315095795,CC
1,934.1,0.007600899261321,2010,4,0.1,DD
2,935.9666666667,0.01000747889882,2010,4,0.1,DD
3,936.5666666667,0.01160266220593,2010,4,0.1,DD
4,929.8666666667,0.009642959564095,2010,4,0.1,DD
5,935.7333333333,0.006554573952693,2010,4,0.1,DD
6,941.6666666667,0.005769911504425,2010,4,0.1,DD
7,945.7,0.007542913538472,2010,4,0.1,DD
8,939.1,0.01096794803535,2010,4,0.1,DD
9,931.6,0.01670960354945,2010,4,0.1,DD
10,934.8,0.02196548281272,2010,4,0.1,DD
11,945.3,0.01749003843577,2010,4,0.1,DD
12,945.3333333333,0.01138928067701,2010,4,0.1,DD
1,953.4666666667,0.00989372115788,2011,4,0.1,DD
2,960.7333333333,0.01103323849837,2011,4,0.1,DD
3,963.7666666667,0.01252031957943,2011,4,0.1,DD
4,958.8,0.007787512167988,2011,4,0.1,DD
5,965.6,0.003417564208782,2011,4,0.1,DD
6,972.3,0.002776920703487,2011,4,0.1,DD
7,976.5666666667,0.005768508721029,2011,4,0.1,DD
